iso3,country_name,region,incomeLevel,year,gdp_current_usd,gdp_real_growth_pct,gdp_per_capita_usd,inflation_cpi_pct,unemployment_pct,exports_gdp_pct,imports_gdp_pct,fiscal_balance_gdp_pct,fdi_inflow_gdp_pct
BRN,Brunei Darussalam,EAS,HIC,2019,13469235348.2211,3.86884416432889,30426.5730284202,-0.390522069165538,6.6,57.9460406090157,50.5636178817246,,2.77118008258428
BRN,Brunei Darussalam,EAS,HIC,2020,12005799664.2691,1.13357340605403,26834.3592463839,1.94031996607182,7.409,57.3561113668496,52.9348921971137,,4.71057564880465
BRN,Brunei Darussalam,EAS,HIC,2021,14006496614.3195,-1.59076248075436,31006.9636220576,1.73341388450597,4.905,80.1689108263479,66.9542015818087,,1.47404982900134
BRN,Brunei Darussalam,EAS,HIC,2022,16681536442.5498,-1.62833154022366,36632.9280421411,3.68225030604211,5.191,86.3893570088471,60.5846090836886,,-1.73946797970418
BRN,Brunei Darussalam,EAS,HIC,2023,15095084686.1651,1.12764419161606,32890.5492465722,0.35706431153695,5.183,76.7032024347733,60.1602318660444,,-0.370504515490627
BRN,Brunei Darussalam,EAS,HIC,2024,15463134387.2013,4.20037273472056,33417.8357740437,-0.388674165036466,5.144,74.2982844367187,58.924934101365,,0.187950372293496
BTN,Bhutan,SAS,LMC,2015,2187815803.36833,6.66080128866197,2954.04081911097,4.54814395082206,2.45,31.5360910045004,58.1030694550492,-0.825435497564207,0.294858179551153
BTN,Bhutan,SAS,LMC,2016,2357504760.78592,8.47594339232963,3152.30905106786,3.21988689395717,2.705,27.1228339132394,49.2619189365981,-1.15428618957057,0.504099187674602
BTN,Bhutan,SAS,LMC,2017,2591358009.20276,2.08684522733067,3435.28804735662,4.95508366985128,3.016,28.4464080232377,48.3419936617844,-3.94365116799607,-0.638806366922729
BTN,Bhutan,SAS,LMC,2018,2583335721.85904,3.50187185732737,3400.20417245342,2.72396386183714,3.35,29.1897191930732,50.550001136535,-1.62107597908262,0.10255942689779
BTN,Bhutan,SAS,LMC,2019,2735683570.46155,5.75514851246506,3576.87987100503,2.72643037388829,2.72,31.4575032617598,44.6660134423907,1.45528910168817,0.475617042344246
BTN,Bhutan,SAS,LMC,2020,2457604333.90927,-10.2183974208569,3191.66906999331,5.62936522632511,5.03,28.0656355144502,43.7647155250135,-2.51661518400978,-0.113401528947433
BTN,Bhutan,SAS,LMC,2021,2768802960.11204,4.42136738945015,3570.61257980872,7.3468144053353,4.803,29.1987406924537,48.3837075785288,,0.244983575408047
BTN,Bhutan,SAS,LMC,2022,2898227743.75576,5.21386783786224,3711.32767981591,5.63916671396366,5.947,25.4988399587876,60.0723765638263,,0.289904655137253
BTN,Bhutan,SAS,LMC,2023,3019253885.46989,4.88259396253632,3839.4093039286,4.22934419929255,3.126,28.3283362040587,53.2361936472652,,0.394668641368077
BTN,Bhutan,SAS,LMC,2024,,,,2.76131569624095,2.856,,,,
CHN,China,EAS,UMC,2015,11280814787468.9,6.97878002657477,8175.33285077393,1.43702380935656,4.65,20.939064223381,17.7581206128424,,2.14957284731563
CHN,China,EAS,UMC,2016,11456024084962.0,6.77555562837017,8254.86859320357,2.00000182191942,4.56,19.2036507364961,16.9735199564108,,1.52539470315394
CHN,China,EAS,UMC,2017,12537559062282.9,6.8912663621211,8979.67652709856,1.59313600071433,4.47,19.3356301658109,17.6152224501166,,1.32468971748482
CHN,China,EAS,UMC,2018,14147765772963.8,6.75671800166833,10085.6638148819,2.07479039965575,4.31,18.7705198029033,18.1238645885115,,1.66361992284408
CHN,China,EAS,UMC,2019,14560167101283.4,6.06850235053705,10342.9009524335,2.89923416358229,4.56,18.055706959796,17.1437133141061,,1.28549226847992
CHN,China,EAS,UMC,2020,14996414166715.1,2.34018843078414,10627.4637989619,2.41942189457778,5.0,18.2035821684675,15.8353686179343,,1.68770756292082
CHN,China,EAS,UMC,2021,18201698719564.0,8.57008513166322,12887.4357242941,0.981015135544894,4.55,19.5262422245007,16.9944489517557,,1.8903454142588
CHN,China,EAS,UMC,2022,18316765021690.2,3.1341888719577,12970.6056414327,1.97357555739052,4.98,20.297731691419,17.1429881849395,,1.03841365474349
CHN,China,EAS,UMC,2023,18270356654533.2,5.41484330099675,12951.1782397043,0.23483682889306,4.67,19.1024717160831,17.0027206529743,,0.280991103634816
CHN,China,EAS,UMC,2024,18743803170827.2,4.9773565917572,13303.1481543868,0.218128938439166,4.571,20.02291663623,17.1755035026323,,0.0989988051182737
FJI,Fiji,EAS,UMC,2015,4682479893.97558,4.50120041028764,5097.53106864695,1.37488542621438,4.291,48.8367555799083,52.3522933763022,-0.715684611788568,4.38599233241205
FJI,Fiji,EAS,UMC,2016,4930213644.36653,2.44565179664174,5363.79026679243,3.86322538221276,4.319,46.6472413870702,50.5272491970504,-0.811924660299361,7.94325933214604
FJI,Fiji,EAS,UMC,2017,5353469174.47838,5.35336455965106,5826.84814459328,3.34757834757835,4.324,46.015565038712,51.0060974871323,-1.00877063529135,7.24021289135773
FJI,Fiji,EAS,UMC,2018,5581425327.44397,3.81235122208518,6085.41979485376,4.0814763764453,4.335,47.7487957741689,55.486624174387,-4.36534173892771,8.40038118168198
FJI,Fiji,EAS,UMC,2019,5444407198.13478,-0.581946709343811,5950.82866866702,1.77310182460277,4.373,48.4609021522354,58.9505619900298,-3.48060511130568,5.91952097606228
FJI,Fiji,EAS,UMC,2020,4432466219.87685,-17.0386673704039,4844.42127154524,-2.59524325887374,4.649,27.8295734109101,44.5140023698151,-11.9154128430823,5.40062182155247
FJI,Fiji,EAS,UMC,2021,4305031649.74189,-4.88103619598493,4696.17103944634,0.155855722131513,4.701,27.2533282681227,54.4718803291032,-13.1930731139691,9.52129029040505
FJI,Fiji,EAS,UMC,2022,4969503549.32096,19.7927266886699,5405.03006162671,4.52019266394958,4.446,48.1741153774177,69.3324442575567,-9.49254495226231,2.08434485529881
FJI,Fiji,EAS,UMC,2023,5442046552.96928,7.5242913513424,5888.73667332429,2.14817440623892,4.322,56.9664160531993,69.2127622999383,-4.00245585807109,1.67248054778839
FJI,Fiji,EAS,UMC,2024,5840564072.77313,3.82899888724594,6288.39867264416,4.51138256524156,4.307,,,,3.49256266104357
FSM,"Micronesia, Fed. Sts.",EAS,LMC,2015,316489900.0,4.62188400404939,2911.16211045292,-0.298115837381087,,27.0650027062475,78.2314696298365,11.1784082872787,
FSM,"Micronesia, Fed. Sts.",EAS,LMC,2016,325000000.0,0.484101802387045,2979.60119184048,-1.03746806405333,,28.2724,74.6122769230769,8.18830830769231,
FSM,"Micronesia, Fed. Sts.",EAS,LMC,2017,359000000.0,0.823045267489704,3279.10779039285,0.582253735254647,,30.6008077994429,72.5809192200557,13.0365760538735,
FSM,"Micronesia, Fed. Sts.",EAS,LMC,2018,392000000.0,0.0,3566.58690371125,1.49840023593732,,36.3735714285714,67.0332142857143,24.9859269984309,
FSM,"Micronesia, Fed. Sts.",EAS,LMC,2019,394000000.0,4.08163265306123,3572.65918282222,1.92385170787928,,26.7941370558376,69.0552538071066,18.0770375745048,
FSM,"Micronesia, Fed. Sts.",EAS,LMC,2020,372902690.041619,-1.67295417145529,3362.02793142215,0.554594630853189,,17.2494599040894,68.0603564355285,6.9273518981408,
FSM,"Micronesia, Fed. Sts.",EAS,LMC,2021,391601946.963072,3.09970457292135,3508.22356270221,3.19128406597464,,20.01828658104,67.2298240705189,,
FSM,"Micronesia, Fed. Sts.",EAS,LMC,2022,415956896.458884,-2.90586580595669,3710.12448453257,5.40874375479069,,21.7488640698477,65.9524586166146,,
FSM,"Micronesia, Fed. Sts.",EAS,LMC,2023,443916782.295594,0.482147762457146,3941.37247887414,,,28.3360992457907,69.9837024393307,,
FSM,"Micronesia, Fed. Sts.",EAS,LMC,2024,471425099.488675,0.719083511742554,4166.00476748564,,,27.4698992778408,69.1308121594466,,
GUM,Guam,EAS,HIC,2015,5799000000.0,0.825688073394488,35165.7014644795,,6.9,18.0720813933437,53.26780479393,,
GUM,Guam,EAS,HIC,2016,5901000000.0,0.18198362147406,35930.6594898711,,5.4,18.9628876461617,51.4489069649212,,
GUM,Guam,EAS,HIC,2017,6013000000.0,0.890099909173486,36779.0078903909,,5.418,18.9755529685681,50.291036088475,,
GUM,Guam,EAS,HIC,2018,6051000000.0,-0.828231904933389,37195.9503070464,,5.449,19.2530160304082,53.7101305569327,,
GUM,Guam,EAS,HIC,2019,6355000000.0,2.52360203340596,39274.9431424899,,5.401,22.2501966955153,55.8143194335169,,
GUM,Guam,EAS,HIC,2020,5916000000.0,-10.5188595714539,36482.9363953675,,6.248,6.40635564570656,57.2684246112238,,
GUM,Guam,EAS,HIC,2021,6234000000.0,2.0581832574708,38074.8793745801,,5.991,3.09592556945781,58.7423804940648,,
GUM,Guam,EAS,HIC,2022,6910000000.0,5.09986426216793,41833.1517132825,,5.454,7.88712011577424,63.9797395079595,,
GUM,Guam,EAS,HIC,2023,,,,,5.363,,,,
GUM,Guam,EAS,HIC,2024,,,,,5.586,,,,
HKG,"Hong Kong SAR, China",EAS,HIC,2015,309385622601.348,2.38778339545998,42432.1619740441,2.99084819322579,3.314,195.89760161449,193.508347649149,,58.5183725103253
HKG,"Hong Kong SAR, China",EAS,HIC,2016,320860317562.562,2.17543692765861,43734.1980702999,2.40930743862221,3.392,187.005128888725,184.722102884528,,41.5318364506118
HKG,"Hong Kong SAR, China",EAS,HIC,2017,341273289534.466,3.79611358119647,46160.429791493,1.49387243939528,3.124,188.902399636639,187.893267098083,,36.8375516616862
HKG,"Hong Kong SAR, China",EAS,HIC,2018,361731070995.726,2.84693457597662,48537.5668888343,2.40613432046534,2.805,188.339507002291,188.553266542735,,26.8255240590301
HKG,"Hong Kong SAR, China",EAS,HIC,2019,363074545072.389,-1.67239516545338,48359.0011950597,2.88320853773994,2.917,177.651315174364,176.092205965367,,16.0571325877868
HKG,"Hong Kong SAR, China",EAS,HIC,2020,344943149590.058,-6.54478320166854,46109.2299946609,0.25096202108081,5.808,176.304482446886,174.375222597563,,34.0497513548395
HKG,"Hong Kong SAR, China",EAS,HIC,2021,368954169748.818,6.4544247325683,49770.5642374739,1.56875834445923,5.174,204.014263732608,198.445417721854,,37.1838191639948
HKG,"Hong Kong SAR, China",EAS,HIC,2022,358679533984.718,-3.68375141698573,48825.8441873536,1.88136707196852,4.318,194.486518007141,190.394625216583,,34.127375983385
HKG,"Hong Kong SAR, China",EAS,HIC,2023,381066399066.208,3.21448901714471,50565.4647717265,2.09660511249086,2.949,176.786161373995,176.199686887378,,32.0116376159942
HKG,"Hong Kong SAR, China",EAS,HIC,2024,407106738445.069,2.5411975388228,54107.034521746,1.72972119105916,2.793,181.729012308179,177.673164530108,,28.745901527969
IDN,Indonesia,EAS,UMC,2015,860854232686.214,4.87632230022123,3288.22269725538,6.36312061196643,4.514,21.1601792598059,20.7774609817235,,2.29761639380441
IDN,Indonesia,EAS,UMC,2016,931877364037.698,5.03306918280177,3521.46943457574,3.52580452815451,4.301,19.0889938536664,18.3323479486654,,0.487372471368879
IDN,Indonesia,EAS,UMC,2017,1015618744159.73,5.06978590134916,3798.88326174526,3.80879857691949,3.783,20.1773044351106,19.17819263535,,2.01948919812582
IDN,Indonesia,EAS,UMC,2018,1042271532988.63,5.17429153955024,3860.95353090726,3.19834755924998,4.387,21.0027464972455,22.0715624579547,,1.81428979349441
IDN,Indonesia,EAS,UMC,2019,1119099871350.2,5.01928768046282,4106.94856160358,3.03058460941658,3.59,18.5915277970883,19.0362497386225,,2.23336204282241
IDN,Indonesia,EAS,UMC,2020,1059054842698.48,-2.06551182934165,3853.70288774146,1.91983527270797,4.255,17.3311682848923,15.6410071153504,,1.81058402027127
IDN,Indonesia,EAS,UMC,2021,1186509691086.73,3.70288562827751,4287.17313995098,1.56007882983335,3.827,21.4165556390653,18.7882026359018,,1.7878556314554
IDN,Indonesia,EAS,UMC,2022,1319101183380.15,5.30719722664799,4730.83484836107,4.20946463714783,3.462,24.5029116862832,20.9617585096621,,1.87264100861425
IDN,Indonesia,EAS,UMC,2023,1371169301563.62,5.04902331835997,4876.30774512252,3.6693865485976,3.308,21.7538472039177,19.5824396668474,,1.57116694173474
IDN,Indonesia,EAS,UMC,2024,1396300098190.97,5.03034469419038,4925.43048751861,2.18151273615187,3.3,22.18331286866,20.389334433174,,1.7265135652752
IND,India,SAS,LMC,2015,2103588360044.94,7.99625378571471,1583.99815907985,4.9069734412726,7.631,19.8131891564045,22.1097247094602,-2.77580962011863,2.09211521443253
IND,India,SAS,LMC,2016,2294796885663.16,8.25630550179086,1707.50892912243,4.94821634062135,7.601,19.1582349105946,20.9242508026814,-2.41851614428797,1.9373641224439
IND,India,SAS,LMC,2017,2651474262755.45,6.79538341897911,1950.10468280866,3.328173374613,7.618,18.7917648392982,21.9507321152243,-2.55426517252434,1.50731583255894
IND,India,SAS,LMC,2018,2702929641648.74,6.45385134497769,1966.25455171679,3.93882646691633,7.652,19.9278285988562,23.6891407335327,-2.30328908296065,1.55821483801455
IND,India,SAS,LMC,2019,2835606256558.19,3.87143694070356,2041.42863698585,3.72950573539127,6.51,18.664264897257,21.2411386333872,,1.78482633957161
IND,India,SAS,LMC,2020,2674851578587.27,-5.77772470686801,1907.04251637669,6.62343677628536,7.859,18.6824769296756,19.0756283996012,,2.40620322673636
IND,India,SAS,LMC,2021,3167270623260.47,9.68959249192875,2239.61384367482,5.13140747176368,6.38,21.3991583305515,24.0239304534931,,1.41217101040888
IND,India,SAS,LMC,2022,3346107287730.93,7.60936497768895,2347.44829434623,6.69903414079849,4.822,23.2515412045298,26.8237289453584,-5.10885108605465,1.49248825904
IND,India,SAS,LMC,2023,3638489096033.86,9.19075493028345,2530.12031278204,5.64914318907929,4.172,21.4486977833541,23.544144504402,,0.771919134264091
IND,India,SAS,LMC,2024,3912686168582.21,6.48422363033757,2696.66389984463,4.95303550973652,4.202,21.1781223210845,23.4929703141577,,0.69363736851848
JPN,Japan,EAS,HIC,2015,4444930651964.18,1.56062669680782,34960.6393843385,0.795279630579784,3.385,17.4367598376529,17.990648516827,,0.118161987748241
JPN,Japan,EAS,HIC,2016,5003677627544.24,0.753826745789127,39375.4731620781,-0.127258844489712,3.132,16.0579692360598,15.2522776095286,,0.818481615264516
JPN,Japan,EAS,HIC,2017,4930837369151.42,1.67533175173359,38834.0529341227,0.484199796126422,2.822,17.5914391047836,16.831774467385,,0.381319638034274
JPN,Japan,EAS,HIC,2018,5040880939324.86,0.643391023533141,39751.1330982711,0.989094598021811,2.467,18.3149455985223,18.2949862035848,,0.501685482403774
JPN,Japan,EAS,HIC,2019,5117993853016.51,-0.402169200894946,40415.9567649547,0.468776159383928,2.351,17.4635264275221,17.7528916808924,,0.780785313301259
JPN,Japan,EAS,HIC,2020,5054068005376.28,-4.16876457146743,40028.7341726762,-0.024995834027682,2.809,15.5331828643222,15.8020257724508,,1.23830386396694
JPN,Japan,EAS,HIC,2021,5039148168861.22,2.69657404187188,40094.5599795288,-0.23335277939831,2.828,18.1091919388618,18.629254289208,,0.695100892094565
JPN,Japan,EAS,HIC,2022,4262463317796.53,0.941998775483285,34065.6438962526,2.49770278172251,2.6,21.5464241239166,25.2665627129772,,1.12971840820325
JPN,Japan,EAS,HIC,2023,4213167237905.83,1.47503481053384,33836.1756271617,3.26813365933164,2.6,21.8515912402593,23.2992883238654,,0.47897443130528
JPN,Japan,EAS,HIC,2024,4026210821146.81,0.0836985643852159,32475.8924992191,2.73853681635243,2.563,,,,0.426561392377945
KHM,Cambodia,EAS,LMC,2015,24174170369.0738,7.20703472529512,1547.32010444393,1.22393195511124,0.393,55.9812203124044,66.1283765029746,-0.647250350886466,7.54029662001984
KHM,Cambodia,EAS,LMC,2016,26556545153.3573,7.90550116130704,1675.19555711109,3.01913975139129,0.716,56.4318377218234,66.2727178808437,-0.291953706009794,9.32318507305764
KHM,Cambodia,EAS,LMC,2017,29355665909.7905,8.07503915535979,1826.35391688754,2.91263557371475,0.141,56.3000536720904,64.8553976265984,-0.763289179219815,9.49760203098743
KHM,Cambodia,EAS,LMC,2018,33145892168.8958,8.77622376224463,2036.67377566578,2.45908515380142,0.13,55.4713973566208,62.9662580564288,0.277744469928899,9.69240300027112
KHM,Cambodia,EAS,LMC,2019,36685356407.7206,7.93695013588524,2225.87705485686,1.94257500833107,0.119,55.4468679729119,60.289811099536,1.6087980727405,9.98500044202808
KHM,Cambodia,EAS,LMC,2020,34818073901.4851,-3.55572193406549,2081.73914242939,2.94029514263971,0.172,59.9217979409609,62.1835984056075,-2.76165534794122,10.410239809326
KHM,Cambodia,EAS,LMC,2021,36790163687.4421,3.08984284151994,2167.40324198499,2.92073477592951,0.396,72.3610346435508,73.8188118661646,-5.16502013117614,9.4684591111041
KHM,Cambodia,EAS,LMC,2022,39994532959.6074,5.12990110767267,2325.03050040841,5.34370264895434,0.231,72.2070606780988,73.6665720833071,-0.366650655871787,8.94830125779534
KHM,Cambodia,EAS,LMC,2023,42335646895.7984,5.00733043812642,2429.74853452838,2.12746796594196,0.225,66.8926660552171,67.3141763407136,-3.3274342388848,9.35096701989758
KHM,Cambodia,EAS,LMC,2024,46352647034.7775,6.01581457354608,2627.8796974226,,0.27,71.3635841655888,72.0834255374222,,9.48089832066092
KIR,Kiribati,EAS,LMC,2015,191559398.688293,11.2653209431294,1639.85274740652,0.572015743634253,,13.957451247692,95.9316471542394,49.9212415817851,-0.427973964466896
KIR,Kiribati,EAS,LMC,2016,206467818.503227,7.08803465778669,1742.66799324117,1.91731090233377,,16.6172805546414,94.6525101946617,18.5661776301435,0.875179449056022
KIR,Kiribati,EAS,LMC,2017,222875736.343445,3.74911782642376,1853.05122713319,0.355520888546822,,13.2563087411954,87.3049382236315,14.2341534373067,0.352123235920718
KIR,Kiribati,EAS,LMC,2018,233514717.441266,3.47943972105872,1912.73809378187,0.564030491493486,,8.19035018888372,72.9271886812646,43.4195629951984,-0.490061067482829
KIR,Kiribati,EAS,LMC,2019,216985388.322754,3.26428756458257,1750.9977188915,-1.81307995302948,,14.9796668239413,81.6106439130296,16.9903163508097,-0.257289445431518
KIR,Kiribati,EAS,LMC,2020,220897998.732518,-1.46806718078108,1751.7823197053,2.55324554414634,,9.57872614520318,67.1302299679302,24.747874059139,1.18792060313951
KIR,Kiribati,EAS,LMC,2021,285259893.983064,8.47973787138213,2222.04829512346,2.05361676773904,,3.76704602532415,70.7512035527421,-2.82796458231949,0.361556595825097
KIR,Kiribati,EAS,LMC,2022,270040456.961045,4.56632593100372,2069.76720110559,5.34595440908903,,7.60658075917655,100.53707977747,-10.1264217748035,1.58130643644877
KIR,Kiribati,EAS,LMC,2023,288610732.190775,2.65201087489879,2177.70114080416,9.28307374517719,,5.92034144011283,101.666597363678,-1.44764802009132,1.77076668604008
KIR,Kiribati,EAS,LMC,2024,307862546.789627,5.26689926385046,2288.63458265531,,,6.27095072369876,94.8799200968287,,2.6222018430703
KOR,"Korea, Rep.",EAS,HIC,2015,1466038936206.43,2.80910326824133,28737.4391706499,0.706331772455743,3.546,42.989561527711,36.142932861381,0.764707678684593,0.279944815832785
KOR,"Korea, Rep.",EAS,HIC,2016,1499679823909.61,2.94688171508626,29280.4403170048,0.971685739912173,3.65,40.1326509111205,33.4711585544775,1.8774753129858,0.80712561488255
KOR,"Korea, Rep.",EAS,HIC,2017,1623074183501.9,3.15963574012777,31600.7358741365,1.94433230786365,3.653,40.9342069409884,36.1867108656532,1.8911283047861,1.10364025144874
KOR,"Korea, Rep.",EAS,HIC,2018,1725373496825.43,2.90740377377135,33447.1562836166,1.47583935002644,3.824,41.7132908430894,37.2755746703469,2.41582070323628,0.706084799750036
KOR,"Korea, Rep.",EAS,HIC,2019,1651422932447.77,2.24397786011012,31902.4169048194,0.383000303608088,3.746,39.2758610673609,36.4812778978581,0.0373518075137616,0.58339386057331
KOR,"Korea, Rep.",EAS,HIC,2020,1644312831906.17,-0.709415359397681,31721.2989141857,0.537288023411766,3.931,36.359590549146,32.6744545418102,-2.03801838303528,0.533043337613518
KOR,"Korea, Rep.",EAS,HIC,2021,1818432106880.04,4.30473481906969,35125.5224984723,2.4983333333334,3.639,41.8772295047804,38.3222274220465,-0.772437221443146,1.21315499855807
KOR,"Korea, Rep.",EAS,HIC,2022,1673916511799.71,2.61267219187226,32394.6833725203,5.0895136506284,2.857,48.2717642210409,48.2646450676456,-1.87883273769352,1.49617378306838
KOR,"Korea, Rep.",EAS,HIC,2023,1712792854202.37,1.35673324311098,33121.3712885508,3.59745625029012,2.675,43.9956698686696,43.9440093217037,-1.09836364060102,1.11176900074515
KOR,"Korea, Rep.",EAS,HIC,2024,,,,2.32174328643543,2.604,,,,
LAO,Lao PDR,EAS,LMC,2015,14426380125.6488,7.27006584373785,2121.01339097363,1.27735427102992,2.494,33.9522573081909,51.8460643954901,-3.74043086685088,7.47075777292731
LAO,Lao PDR,EAS,LMC,2016,15912501722.6143,7.02283625501138,2303.22156035363,1.59691227583207,2.881,33.209427456122,41.8824634642904,-4.87723191310791,5.87774436155716
LAO,Lao PDR,EAS,LMC,2017,17071155481.4994,6.8925308726989,2432.43059478511,0.825478607568033,3.268,,,-5.29352036618882,9.87799160512334
LAO,Lao PDR,EAS,LMC,2018,18141641089.7963,6.24796000755872,2545.1075420815,2.04039266890203,2.9,,,-4.26811031285315,7.4856486219066
LAO,Lao PDR,EAS,LMC,2019,18740561512.5555,5.4577350924848,2589.32081035237,3.32255881256922,2.537,,,-2.90542472003289,4.03149139231071
LAO,Lao PDR,EAS,LMC,2020,18981805250.2424,0.503031829018681,2583.77730696131,5.10407262959923,2.361,,,-5.17569180798898,5.09807193491087
LAO,Lao PDR,EAS,LMC,2021,18827148530.9347,2.52835100486102,2526.05105018529,3.75562036658876,2.066,,,-0.599816522473115,5.69344695957329
LAO,Lao PDR,EAS,LMC,2022,15468785203.7532,2.70742652643155,2046.40440255621,22.9562225132056,1.209,,,0.188998925477826,4.69509225789707
LAO,Lao PDR,EAS,LMC,2023,15843155731.2552,3.74568140158232,2066.94979776957,31.2301341732645,1.188,,,,11.2425630959408
LAO,Lao PDR,EAS,LMC,2024,16502933121.0806,4.25825724651581,2123.97909411797,23.1305695942589,1.218,,,,5.98958863576734
